Time,Missile_X,Missile_Y,Missile_Z,Missile_Vx,Missile_Vy,Missile_Vz,Missile_phi,Missile_theta,Missile_psi,Missile_p,Missile_q,Missile_r,Target_X,Target_Y,Target_Z,Target_Vx,Target_Vy,Target_Vz,Target_phi,Target_theta,Target_psi,Target_p,Target_q,Target_r,Az,El,R
20.9166666666667,1475.99049298204,0,-1645.75577912005,42.7036662795751,0,43.7906923304041,0,-0.78867979409696,0,0,-0.103869941088552,0,2372.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.118160859082729,1454.7555846869
20.925,1476.34630425645,0,-1645.39060181991,42.6910294757818,0,43.8536555277785,0,-0.789548880105729,0,0,-0.103702696997117,0,2372.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.117465128574732,1454.09467965626
20.9333333333333,1476.70201021664,0,-1645.02489995892,42.6783928690733,0,43.9165865911466,0,-0.79041664272834,0,0,-0.103535755589752,0,2372,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.116770599710018,1453.43347000678
20.9416666666667,1477.05761086488,0,-1644.65867380497,42.6657564328636,0,43.9794855250681,0,-0.79128308434316,0,0,-0.103369117142601,0,2371.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.116077270173326,1452.77195579578
20.95,1477.41310620345,0,-1644.29192362595,42.6531201405663,0,44.042352334103,0,-0.792148207328557,0,0,-0.103202781931805,0,2371.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.115385137649394,1452.11013708059
20.9583333333333,1477.76849623463,0,-1643.92464968976,42.6404839655955,0,44.1051870228111,0,-0.793012014062898,0,0,-0.103036750233506,0,2371.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.114694199822961,1451.44801391853
20.9666666666667,1478.12378096072,0,-1643.55685226429,42.6278478813649,0,44.1679895957522,0,-0.793874506924553,0,0,-0.102871022323847,0,2371,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.114004454378765,1450.78558636692
20.975,1478.47896038398,0,-1643.18853161743,42.6152118612883,0,44.2307600574862,0,-0.794735688291887,0,0,-0.102705598478969,0,2370.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.113315899001545,1450.12285448308
20.9833333333333,1478.83403450646,0,-1642.81968801705,42.6025758788188,0,44.2934984124855,0,-0.795595560509951,0,0,-0.102540478932864,0,2370.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.112628531409094,1449.45981832473
20.9916666666667,1479.18900332778,0,-1642.45032173063,42.5899399077875,0,44.3562046643741,0,-0.796454125600404,0,0,-0.102375663510439,0,2370.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.111942349640029,1448.79647795337
21,1479.54386684623,0,-1642.0804330255,42.5773039222388,0,44.4188788162992,0,-0.797311385403105,0,0,-0.102211151806614,0,2370,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.111257351913327,1448.13283343264
21.0083333333333,1479.89862506008,0,-1641.71002216896,42.5646678962191,0,44.4815208714023,0,-0.798167341755887,0,0,-0.102046943413749,0,2369.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.110573536449974,1447.46888482618
21.0166666666667,1480.2532779676,0,-1641.3390894283,42.552031803775,0,44.5441308328253,0,-0.799021996496582,0,0,-0.101883037924205,0,2369.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.109890901470955,1446.80463219767
21.025,1480.60782556704,0,-1640.96763507084,42.539395618953,0,44.6067087037098,0,-0.799875351463023,0,0,-0.101719434930342,0,2369.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.109209445197256,1446.14007561076
